Element	EUTranCellFDD	SN	latitude	longitude
ZUBZ04	ZUBZ1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ04	47361956	8509778
ZUBZ04	ZUBZ2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ04	47361943	8509718
ZUBZ04	ZUBZ2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ04	47361943	8509718
ZUBZ04	ZUBZ2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ04	47361943	8509718
ZUBZ04	ZUBZ3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ04	47361943	8509718
ZUBZ04	ZUBZ3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ04	47361943	8509718
ZUBZ04	ZUBZ3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ04	47361943	8509718
ZHIP04	ZHIP1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHIP04	47373002	8543937
ZHIP04	ZHIP2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHIP04	47373002	8543937
ZHIP04	ZHIP3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHIP04	47373065	8543939
ZUBZ03	ZUBZ5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ03	47361972	8509752
ZUBZ03	ZUBZ6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ03	47361972	8509752
ZUBZ03	ZUBZ7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUBZ03	47361972	8509752
ZBAS04	ZBAS1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZBAS04	47390360	8480334
ZBAS04	ZBAS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZBAS04	47390360	8480334
ZBAS04	ZBAS2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZBAS04	47390360	8480334
ZBAS04	ZBAS2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZBAS04	47390360	8480334
ZBAS04	ZBAS3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZBAS04	47390360	8480334
ZBAS04	ZBAS3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZBAS04	47390360	8480334
ZSPE02	ZSPE5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSPE02	47366658	8548850
ZSPE02	ZSPE6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSPE02	47366658	8548850
ZSPE02	ZSPE7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSPE02	47366658	8548850
ZHGO04	ZHGO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHGO04	47364903	8533893
ZHGO04	ZHGO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHGO04	47364903	8533893
ZHGO04	ZHGO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHGO04	47364903	8533893
ZHGO04	ZHGO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHGO04	47364903	8533893
ZHGO04	ZHGO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHGO04	47364903	8533893
ZHGO04	ZHGO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHGO04	47364903	8533893
ZUGO03	ZUGO5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUGO03	47365359	8524595
ZUGO03	ZUGO6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUGO03	47365359	8524595
ZUGO03	ZUGO7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZUGO03	47365359	8524595
ZHEW04	ZHEW1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW1R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW2R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZHEW04	ZHEW3R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEW04	47390364	8523806
ZTOA05	ZTRE8N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTOA05	47390441	8511794
ZHUN04	ZHUN1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHUN04	47356452	8515240
ZHUN04	ZHUN1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHUN04	47356452	8515240
ZHUN04	ZHUN2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHUN04	47356452	8515240
ZHUN04	ZHUN2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHUN04	47356452	8515240
ZTOA04	ZTRE5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTOA04	47390441	8511794
ZTOA04	ZTRE6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTOA04	47390441	8511794
ZTOA04	ZTRE7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTOA04	47390441	8511794
ZTOA03	ZTOA5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTOA03	47390886	8512267
ZTOA03	ZTOA6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTOA03	47390886	8512267
ZTOA03	ZTOA7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTOA03	47390886	8512267
ZHTR04	ZHTR1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTR04	47368596	8496441
ZHTR04	ZHTR1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTR04	47368596	8496441
ZHTR04	ZHTR1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTR04	47368544	8496458
ZHTR04	ZHTR2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTR04	47368596	8496441
ZHTR04	ZHTR2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTR04	47368596	8496441
ZHTR04	ZHTR2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTR04	47368544	8496458
ZHUR02	ZHUR5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHUR02	47374577	8548552
ZHUR02	ZHUR6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHUR02	47374577	8548552
ZHUR02	ZHUR7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHUR02	47374577	8548552
ZHEN02	ZHEN5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEN02	47364130	8530991
ZHEN02	ZHEN6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEN02	47364130	8530991
ZHEN02	ZHEN7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHEN02	47364130	8530991
ZSBB04	ZSBB1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB1R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB2R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSBB04	ZSBB3R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSBB04	47387562	8504014
ZSAU04	ZSAU1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSAU04	47376117	8516948
ZSAU04	ZSAU1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSAU04	47376117	8516948
ZSAU04	ZSAU2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSAU04	47376117	8516948
ZSAU04	ZSAU2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSAU04	47376117	8516948
ZSAU04	ZSAU3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSAU04	47376117	8516948
ZSAU04	ZSAU3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZSAU04	47376117	8516948
SMUL04	SMUL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395614	8469190
SMUL04	SMUL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395614	8469190
SMUL04	SMUL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395614	8469164
SMUL04	SMUL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395453	8469068
SMUL04	SMUL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395453	8469068
SMUL04	SMUL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395444	8469094
SMUL04	SMUL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395643	8468939
SMUL04	SMUL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395643	8468939
SMUL04	SMUL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=SMUL04	47395661	8468953
ZZEU04	ZZEU1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZZEU04	47360121	8518174
ZZEU04	ZZEU1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZZEU04	47360121	8518174
ZZEU04	ZZEU2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZZEU04	47360121	8518174
ZZEU04	ZZEU2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZZEU04	47360121	8518174
ZZEU04	ZZEU3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZZEU04	47360121	8518174
ZZEU04	ZZEU3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZZEU04	47360121	8518174
ZTEW05	ZTEW7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTEW05	47389867	8515425
ZTEW05	ZTEW8N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTEW05	47389867	8515425
ZTEW05	ZTEW9N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTEW05	47389867	8515425
ZNEU04	ZNEU1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZNEU04	47384398	8525963
ZNEU04	ZNEU2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZNEU04	47384398	8525963
ZNEU04	ZNEU3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZNEU04	47384398	8525963
ZRSN02	ZRSN5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZRSN02	47378895	8550310
ZRSN02	ZRSN6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZRSN02	47378895	8550310
ZRSN02	ZRSN7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZRSN02	47378895	8550310
ZRSN03	ZRSO5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZRSN03	47376552	8551691
ZRSN03	ZRSO6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZRSN03	47376552	8551691
ZRSN03	ZRSO7N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZRSN03	47376552	8551691
ZTEW04	ZTEW4N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTEW04	47389867	8515425
ZTEW04	ZTEW5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTEW04	47389867	8515425
ZTEW04	ZTEW6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZTEW04	47389867	8515425
ZKHO02	ZKHO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZKHO02	47399007	8510496
ZKHO02	ZKHO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZKHO02	47399016	8510462
ZPLF01	ZPLF5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZPLF01	47385927	8516365
ZPLF01	ZPLF5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZPLF01	47385927	8516365
ZPLF01	ZPLF5O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZPLF01	47385927	8516365
ZPLF01	ZPLF6M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZPLF01	47385927	8516365
ZPLF01	ZPLF6N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZPLF01	47385927	8516365
ZPLF01	ZPLF6O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZPLF01	47385927	8516365
ZHTC04	ZHTC1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTC04	47389136	8515741
ZHTC04	ZHTC1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTC04	47389136	8515741
ZHTC04	ZHTC1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTC04	47389136	8515741
ZHTC04	ZHTC2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTC04	47389136	8515741
ZHTC04	ZHTC2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTC04	47389136	8515741
ZHTC04	ZHTC2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTC04	47389136	8515741
ZHTC04	ZHTC3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN16,MeContext=ZHTC04	47389136	8515741
